OrderID,OrderDate,OrderMonth,CustomerID,Country,TotalQuantity,DistinctProducts,LineCount,OrderValueGBP,AvgUnitPriceGBP,MaxUnitPriceGBP
565226,2011-09-02,2011-09,16992,United Kingdom,274,19,19,301.2,1.1,8.5
565228,2011-09-02,2011-09,16333,United Kingdom,1128,2,2,1250.4,1.11,1.25
565230,2011-09-02,2011-09,16705,United Kingdom,437,31,31,1585.92,3.63,16.95
565235,2011-09-02,2011-09,13418,United Kingdom,484,29,29,402.0,0.83,4.95
565236,2011-09-02,2011-09,14276,United Kingdom,232,21,21,399.34,1.72,8.25
565238,2011-09-02,2011-09,16945,United Kingdom,134,15,15,301.85,2.25,5.95
565239,2011-09-02,2011-09,12670,France,270,22,22,554.08,2.05,8.95
565240,2011-09-02,2011-09,17949,United Kingdom,372,2,2,1047.12,2.81,6.5
565241,2011-09-02,2011-09,17949,United Kingdom,904,2,2,822.24,0.91,1.06
565242,2011-09-02,2011-09,14436,United Kingdom,129,9,9,89.06,0.69,12.5
565243,2011-09-02,2011-09,16735,United Kingdom,621,34,34,770.93,1.24,4.95
565244,2011-09-02,2011-09,16735,United Kingdom,57,6,6,125.45,2.2,4.95
565245,2011-09-02,2011-09,16678,United Kingdom,268,10,10,306.96,1.15,1.65
565246,2011-09-02,2011-09,12408,Belgium,306,16,16,582.28,1.9,9.95
565247,2011-09-02,2011-09,15864,United Kingdom,352,5,5,543.6,1.54,5.45
565248,2011-09-02,2011-09,15860,United Kingdom,72,31,32,112.86,1.57,8.5
565249,2011-09-02,2011-09,18027,United Kingdom,78,21,21,115.31,1.48,5.95
565250,2011-09-02,2011-09,13643,United Kingdom,66,8,8,171.5,2.6,8.5
565251,2011-09-02,2011-09,12748,United Kingdom,27,5,5,11.31,0.42,2.08
565261,2011-09-02,2011-09,12474,Germany,312,25,25,429.68,1.38,4.15
565285,2011-09-02,2011-09,16013,United Kingdom,628,4,4,1821.6,2.9,4.95
565287,2011-09-02,2011-09,12483,Sweden,162,13,13,291.45,1.8,4.95
565289,2011-09-02,2011-09,14911,EIRE,163,25,26,749.13,4.6,12.75
565291,2011-09-02,2011-09,18102,United Kingdom,1680,5,5,4913.52,2.92,4.8
565292,2011-09-02,2011-09,16102,United Kingdom,312,18,18,553.08,1.77,4.95
565293,2011-09-02,2011-09,17857,United Kingdom,288,2,2,561.6,1.95,1.95
565295,2011-09-02,2011-09,12794,Portugal,227,20,20,317.0,1.4,5.95
565309,2011-09-02,2011-09,15311,United Kingdom,164,5,5,300.2,1.83,3.75
565311,2011-09-02,2011-09,16210,United Kingdom,120,2,2,344.88,2.87,3.39
565312,2011-09-02,2011-09,14527,United Kingdom,69,20,20,145.02,2.1,16.95
565315,2011-09-02,2011-09,14019,United Kingdom,320,17,17,416.24,1.3,12.75
565316,2011-09-02,2011-09,15628,United Kingdom,197,16,16,311.85,1.58,4.95
565317,2011-09-02,2011-09,12921,United Kingdom,288,14,14,598.38,2.08,8.25
565318,2011-09-02,2011-09,12921,United Kingdom,322,23,23,560.54,1.74,5.45
565320,2011-09-02,2011-09,16745,United Kingdom,569,18,18,461.77,0.81,3.75
565321,2011-09-02,2011-09,12437,France,98,8,8,233.58,2.38,12.75
565322,2011-09-02,2011-09,12437,France,54,5,5,65.1,1.21,1.65
565324,2011-09-02,2011-09,13232,United Kingdom,105,34,37,169.85,1.62,8.5
565325,2011-09-02,2011-09,16086,United Kingdom,140,8,8,312.64,2.23,4.15
565326,2011-09-02,2011-09,16706,United Kingdom,55,33,34,120.02,2.18,12.75
565327,2011-09-02,2011-09,12832,United Kingdom,132,18,18,267.8,2.03,8.25
565328,2011-09-02,2011-09,14004,United Kingdom,44,8,8,241.0,5.48,8.5
565329,2011-09-02,2011-09,14606,United Kingdom,59,38,40,113.31,1.92,8.25
565330,2011-09-02,2011-09,16989,United Kingdom,20,1,1,33.0,1.65,1.65
565331,2011-09-02,2011-09,16674,United Kingdom,63,33,35,122.2,1.94,5.95
565332,2011-09-02,2011-09,13695,United Kingdom,260,14,14,381.54,1.47,4.95
565333,2011-09-02,2011-09,12375,Finland,86,10,10,190.3,2.21,7.95
565338,2011-09-02,2011-09,14948,United Kingdom,92,6,6,82.36,0.9,1.65
565350,2011-09-02,2011-09,14178,United Kingdom,114,18,18,180.47,1.58,5.95
565366,2011-09-02,2011-09,17091,United Kingdom,265,37,37,690.15,2.6,19.95
565367,2011-09-02,2011-09,17091,United Kingdom,12,1,1,7.44,0.62,0.62
565372,2011-09-02,2011-09,17090,United Kingdom,48,1,1,162.72,3.39,3.39
565380,2011-09-02,2011-09,14463,United Kingdom,52,2,2,220.2,4.23,10.95
565381,2011-09-02,2011-09,16173,United Kingdom,137,25,25,429.38,3.13,14.95
565383,2011-09-02,2011-09,14096,United Kingdom,34,18,18,86.76,2.55,10.79
565384,2011-09-02,2011-09,13507,United Kingdom,172,20,20,386.32,2.25,12.75
565386,2011-09-02,2011-09,17997,United Kingdom,189,39,40,269.17,1.42,10.95
565387,2011-09-02,2011-09,14560,United Kingdom,120,1,1,50.4,0.42,0.42
565388,2011-09-02,2011-09,14415,United Kingdom,203,64,65,462.35,2.28,10.95
565397,2011-09-02,2011-09,14171,United Kingdom,167,57,58,363.79,2.18,12.75
565398,2011-09-02,2011-09,15856,United Kingdom,487,16,18,855.28,1.76,6.75
565399,2011-09-02,2011-09,12748,United Kingdom,8,4,4,3.12,0.39,0.39
565401,2011-09-02,2011-09,16686,United Kingdom,162,51,55,414.19,2.56,18.95
565404,2011-09-04,2011-09,13434,United Kingdom,60,5,5,72.84,1.21,2.1
565405,2011-09-04,2011-09,14211,United Kingdom,96,13,13,220.04,2.29,8.5
565406,2011-09-04,2011-09,13804,United Kingdom,144,10,11,188.3,1.31,8.5
565407,2011-09-04,2011-09,16983,United Kingdom,198,41,44,305.08,1.54,9.95
565408,2011-09-04,2011-09,16813,United Kingdom,74,27,32,125.46,1.7,9.95
565409,2011-09-04,2011-09,16761,United Kingdom,341,13,13,316.62,0.93,3.75
565410,2011-09-04,2011-09,14691,United Kingdom,302,29,29,835.08,2.77,12.75
565411,2011-09-04,2011-09,13772,United Kingdom,223,67,70,457.8,2.05,16.95
565412,2011-09-04,2011-09,14156,EIRE,1272,6,6,629.04,0.49,4.15
565413,2011-09-04,2011-09,18223,United Kingdom,233,22,22,431.73,1.85,5.95
565414,2011-09-04,2011-09,15046,United Kingdom,85,6,6,121.2,1.43,2.08
565415,2011-09-04,2011-09,14067,United Kingdom,216,25,25,224.67,1.04,18.95
565416,2011-09-04,2011-09,12710,Germany,402,28,28,322.66,0.8,8.25
565417,2011-09-04,2011-09,15738,United Kingdom,180,12,12,295.04,1.64,16.95
565418,2011-09-04,2011-09,13576,United Kingdom,93,5,5,323.73,3.48,9.95
565419,2011-09-04,2011-09,13808,United Kingdom,216,27,27,573.46,2.65,12.75
565420,2011-09-04,2011-09,16326,United Kingdom,85,26,29,313.05,3.68,8.25
565421,2011-09-04,2011-09,16744,United Kingdom,98,37,40,161.82,1.65,9.95
565423,2011-09-04,2011-09,12569,Germany,38,5,5,73.86,1.94,3.25
565424,2011-09-04,2011-09,15215,United Kingdom,92,16,16,300.04,3.26,9.95
565426,2011-09-04,2011-09,12851,United Kingdom,109,43,50,135.18,1.24,16.95
565427,2011-09-04,2011-09,17774,United Kingdom,81,30,30,235.54,2.91,12.75
565429,2011-09-04,2011-09,16434,United Kingdom,57,14,14,182.12,3.2,12.75
565430,2011-09-04,2011-09,14335,Germany,340,40,42,359.25,1.06,8.5
565431,2011-09-04,2011-09,14965,United Kingdom,353,78,81,474.5,1.34,9.95
565432,2011-09-04,2011-09,16241,United Kingdom,107,66,68,244.27,2.28,8.5
565433,2011-09-04,2011-09,14965,United Kingdom,12,2,2,124.5,10.38,12.5
565434,2011-09-04,2011-09,12867,United Kingdom,773,88,90,673.29,0.87,4.25
565435,2011-09-04,2011-09,16241,United Kingdom,8,1,1,34.0,4.25,4.25
565436,2011-09-04,2011-09,14189,United Kingdom,270,20,20,360.96,1.34,8.5
565437,2011-09-04,2011-09,17050,United Kingdom,261,30,30,568.25,2.18,8.5
565438,2011-09-04,2011-09,17229,United Kingdom,77,15,15,161.05,2.09,5.95
565439,2011-09-04,2011-09,14852,United Kingdom,377,29,29,554.21,1.47,12.75
565440,2011-09-04,2011-09,12709,Germany,266,19,19,761.68,2.86,8.5
565441,2011-09-04,2011-09,13240,United Kingdom,57,15,15,110.04,1.93,5.45
565442,2011-09-04,2011-09,12627,Germany,556,36,36,765.26,1.38,10.95
565443,2011-09-04,2011-09,12567,France,506,49,49,837.82,1.66,12.75
565444,2011-09-04,2011-09,17894,United Kingdom,34,16,16,128.9,3.79,15.95
565445,2011-09-04,2011-09,13548,United Kingdom,277,61,63,401.4,1.45,12.75
565446,2011-09-04,2011-09,16057,United Kingdom,200,18,18,400.24,2.0,6.95
565447,2011-09-04,2011-09,14107,United Kingdom,326,25,25,625.1,1.92,12.75
565448,2011-09-04,2011-09,16057,United Kingdom,19,3,3,49.65,2.61,4.95
565449,2011-09-04,2011-09,16057,United Kingdom,24,2,2,34.8,1.45,1.45
565450,2011-09-04,2011-09,17722,United Kingdom,172,21,21,323.16,1.88,16.95
565451,2011-09-04,2011-09,15365,United Kingdom,319,35,35,752.67,2.36,11.95
565452,2011-09-04,2011-09,15187,United Kingdom,228,9,9,316.84,1.39,3.39
565453,2011-09-04,2011-09,15136,United Kingdom,374,29,29,582.9,1.56,3.75
565454,2011-09-04,2011-09,17410,United Kingdom,49,7,7,117.15,2.39,7.95
565456,2011-09-04,2011-09,16629,United Kingdom,216,46,50,236.78,1.1,9.95
565457,2011-09-05,2011-09,14565,United Kingdom,168,17,17,488.8,2.91,8.5
565458,2011-09-05,2011-09,16523,United Kingdom,202,14,14,477.7,2.36,8.25
565459,2011-09-05,2011-09,16656,United Kingdom,864,6,6,859.68,0.99,3.75
565460,2011-09-05,2011-09,16843,United Kingdom,2300,55,55,1414.64,0.62,7.95
565461,2011-09-05,2011-09,18261,United Kingdom,102,15,15,224.8,2.2,9.95
565462,2011-09-05,2011-09,16551,United Kingdom,373,10,10,304.95,0.82,4.95
565463,2011-09-05,2011-09,13748,United Kingdom,208,13,13,335.8,1.61,12.75
565464,2011-09-05,2011-09,13748,United Kingdom,8,2,2,31.6,3.95,3.95
565465,2011-09-05,2011-09,15364,United Kingdom,409,26,26,581.39,1.42,4.95
565466,2011-09-05,2011-09,12422,Australia,82,8,8,147.7,1.8,2.08
565467,2011-09-05,2011-09,14129,United Kingdom,178,15,15,315.78,1.77,4.95
565468,2011-09-05,2011-09,14129,United Kingdom,13,3,3,51.55,3.97,5.75
565469,2011-09-05,2011-09,17389,United Kingdom,54,1,1,591.3,10.95,10.95
565470,2011-09-05,2011-09,12576,Poland,202,16,16,275.7,1.36,24.95
565471,2011-09-05,2011-09,13931,United Kingdom,514,38,38,859.32,1.67,8.5
565472,2011-09-05,2011-09,16255,United Kingdom,277,36,36,385.04,1.39,9.95
565473,2011-09-05,2011-09,16717,United Kingdom,240,26,26,423.5,1.76,8.95
565475,2011-09-05,2011-09,14156,EIRE,5034,50,51,7480.06,1.49,6.75
565476,2011-09-05,2011-09,14156,EIRE,456,4,4,958.8,2.1,3.45
565478,2011-09-05,2011-09,15005,United Kingdom,138,43,46,195.42,1.42,6.95
565479,2011-09-05,2011-09,13999,United Kingdom,142,15,15,307.03,2.16,8.5
565480,2011-09-05,2011-09,18273,United Kingdom,40,1,1,102.0,2.55,2.55
565481,2011-09-05,2011-09,16891,United Kingdom,32,25,25,122.22,3.82,8.5
565488,2011-09-05,2011-09,15307,United Kingdom,37,12,12,205.3,5.55,12.5
565491,2011-09-05,2011-09,13881,United Kingdom,1066,19,19,2251.94,2.11,12.75
565492,2011-09-05,2011-09,13881,United Kingdom,96,1,1,177.6,1.85,1.85
565513,2011-09-05,2011-09,14401,United Kingdom,276,13,13,313.08,1.13,8.15
565515,2011-09-05,2011-09,17491,United Kingdom,213,14,14,457.8,2.15,8.25
565519,2011-09-05,2011-09,12502,Spain,227,38,38,896.35,3.95,16.95
565541,2011-09-05,2011-09,14159,United Kingdom,577,141,150,575.68,1.0,8.25
565542,2011-09-05,2011-09,16820,United Kingdom,307,26,26,497.61,1.62,16.95
565563,2011-09-05,2011-09,14177,United Kingdom,104,18,18,183.83,1.77,12.75
565565,2011-09-05,2011-09,14534,United Kingdom,34,16,16,131.64,3.87,9.95
565569,2011-09-05,2011-09,14111,United Kingdom,18,2,2,48.3,2.68,6.35
565577,2011-09-05,2011-09,14177,United Kingdom,2,1,1,7.5,3.75,3.75
565579,2011-09-05,2011-09,18283,United Kingdom,94,46,46,130.9,1.39,2.89
565580,2011-09-05,2011-09,13851,United Kingdom,682,12,12,1298.18,1.9,9.95
565583,2011-09-05,2011-09,12816,Poland,50,13,13,213.55,4.27,16.95
565584,2011-09-05,2011-09,14243,United Kingdom,165,15,15,315.17,1.91,7.08
565585,2011-09-05,2011-09,16172,United Kingdom,232,18,18,306.82,1.32,4.95
565586,2011-09-05,2011-09,16172,United Kingdom,24,2,2,33.04,1.38,1.65
565587,2011-09-05,2011-09,12727,France,142,6,6,429.3,3.02,7.95
565588,2011-09-05,2011-09,16918,United Kingdom,231,39,39,299.67,1.3,8.5
565589,2011-09-05,2011-09,17450,United Kingdom,288,2,2,691.2,2.4,2.4
565590,2011-09-05,2011-09,16029,United Kingdom,179,2,2,324.5,1.81,1.85
565591,2011-09-05,2011-09,16029,United Kingdom,96,1,1,177.6,1.85,1.85
565592,2011-09-05,2011-09,16029,United Kingdom,240,2,2,480.0,2.0,2.1
565593,2011-09-05,2011-09,17612,United Kingdom,307,22,22,344.07,1.12,5.95
565594,2011-09-05,2011-09,13510,United Kingdom,322,23,23,312.49,0.97,4.95
565595,2011-09-05,2011-09,13192,United Kingdom,297,30,30,447.62,1.51,5.75
565596,2011-09-05,2011-09,16444,United Kingdom,203,25,25,301.32,1.48,14.95
565598,2011-09-05,2011-09,14842,United Kingdom,78,12,12,213.04,2.73,4.95
565610,2011-09-05,2011-09,14849,United Kingdom,226,18,18,357.34,1.58,2.95
565611,2011-09-05,2011-09,14849,United Kingdom,238,15,15,401.94,1.69,7.95
565612,2011-09-05,2011-09,12616,France,184,20,20,421.7,2.29,9.95
565613,2011-09-05,2011-09,13744,United Kingdom,254,19,19,263.2,1.04,8.5
565614,2011-09-05,2011-09,17309,United Kingdom,41,11,12,82.75,2.02,6.75
565616,2011-09-05,2011-09,15238,United Kingdom,355,23,23,472.64,1.33,125.0
565618,2011-09-05,2011-09,15974,United Kingdom,338,25,25,347.88,1.03,9.95
565631,2011-09-05,2011-09,14680,United Kingdom,568,10,10,1226.16,2.16,4.95
565643,2011-09-05,2011-09,13468,United Kingdom,207,8,8,356.75,1.72,4.95
565644,2011-09-05,2011-09,15491,United Kingdom,156,5,5,299.16,1.92,2.55
565648,2011-09-05,2011-09,18196,United Kingdom,192,61,63,238.35,1.24,12.5
565649,2011-09-05,2011-09,16712,United Kingdom,158,54,55,482.8,3.06,16.95
565664,2011-09-05,2011-09,13211,United Kingdom,573,42,44,775.94,1.35,5.45
565665,2011-09-05,2011-09,15856,United Kingdom,285,25,26,488.21,1.71,4.95
565667,2011-09-06,2011-09,17449,United Kingdom,102,9,9,174.86,1.71,8.5
565668,2011-09-06,2011-09,15291,United Kingdom,291,4,4,378.75,1.3,6.25
565669,2011-09-06,2011-09,17560,United Kingdom,192,3,3,149.12,0.78,2.1
565670,2011-09-06,2011-09,14944,United Kingdom,316,25,25,656.46,2.08,16.95
565672,2011-09-06,2011-09,17700,United Kingdom,326,30,30,556.26,1.71,6.25
565673,2011-09-06,2011-09,14441,United Kingdom,104,10,10,340.56,3.27,6.95
565674,2011-09-06,2011-09,15271,United Kingdom,74,13,13,224.28,3.03,12.5
565675,2011-09-06,2011-09,15513,United Kingdom,601,38,38,2184.59,3.63,12.75
565676,2011-09-06,2011-09,15513,United Kingdom,106,5,5,238.68,2.25,7.5
565677,2011-09-06,2011-09,15521,United Kingdom,92,11,11,192.4,2.09,11.95
565678,2011-09-06,2011-09,15521,United Kingdom,12,1,1,17.4,1.45,1.45
565679,2011-09-06,2011-09,15199,United Kingdom,78,4,4,310.6,3.98,8.5
565680,2011-09-06,2011-09,14560,United Kingdom,240,1,1,100.8,0.42,0.42
565682,2011-09-06,2011-09,14796,United Kingdom,467,61,64,835.95,1.79,12.75
565684,2011-09-06,2011-09,16455,United Kingdom,144,12,12,189.6,1.32,1.65
565685,2011-09-06,2011-09,15671,United Kingdom,384,8,8,638.4,1.66,2.1
565723,2011-09-06,2011-09,14408,United Kingdom,158,4,4,301.8,1.91,2.1
565724,2011-09-06,2011-09,16168,United Kingdom,120,7,7,185.0,1.54,12.75
565725,2011-09-06,2011-09,13949,United Kingdom,542,38,38,537.9,0.99,6.25
565726,2011-09-06,2011-09,14360,United Kingdom,745,71,72,1134.69,1.52,12.75
565727,2011-09-06,2011-09,13158,United Kingdom,265,23,23,332.89,1.26,4.95
565728,2011-09-06,2011-09,17716,United Kingdom,304,17,17,549.7,1.81,2.95
565729,2011-09-06,2011-09,17716,United Kingdom,12,1,1,25.2,2.1,2.1
565730,2011-09-06,2011-09,14715,United Kingdom,169,27,27,347.3,2.06,7.95
565731,2011-09-06,2011-09,17716,United Kingdom,68,9,9,125.0,1.84,4.15
565732,2011-09-06,2011-09,17068,United Kingdom,140,14,14,257.8,1.84,2.1
565733,2011-09-06,2011-09,16359,United Kingdom,80,4,4,164.4,2.06,16.95
565734,2011-09-06,2011-09,17191,United Kingdom,221,36,37,387.26,1.75,9.95
565736,2011-09-06,2011-09,13784,United Kingdom,432,1,1,155.52,0.36,0.36
565737,2011-09-06,2011-09,16400,United Kingdom,172,28,29,303.93,1.77,16.95
565738,2011-09-06,2011-09,14667,United Kingdom,277,19,19,582.8,2.1,12.75
565740,2011-09-06,2011-09,15189,United Kingdom,192,4,4,430.32,2.24,8.15
565741,2011-09-06,2011-09,15189,United Kingdom,164,4,4,354.62,2.16,5.45
565747,2011-09-06,2011-09,14239,United Kingdom,103,10,10,315.65,3.06,5.95
565748,2011-09-06,2011-09,14156,EIRE,1145,58,58,4005.35,3.5,14.95
565749,2011-09-06,2011-09,14156,EIRE,140,5,5,228.84,1.63,4.95
565750,2011-09-06,2011-09,14208,United Kingdom,114,10,10,151.74,1.33,8.95
565751,2011-09-06,2011-09,16393,United Kingdom,115,28,28,258.64,2.25,4.25
565753,2011-09-06,2011-09,13538,United Kingdom,12,2,2,99.0,8.25,8.25
565754,2011-09-06,2011-09,15462,United Kingdom,48,4,4,64.8,1.35,1.65
565756,2011-09-06,2011-09,18230,United Kingdom,224,12,12,503.08,2.25,5.95
565757,2011-09-06,2011-09,17339,United Kingdom,136,5,5,183.36,1.35,3.75
565758,2011-09-06,2011-09,16928,United Kingdom,142,13,15,199.3,1.4,1.65
565759,2011-09-06,2011-09,12720,Germany,324,20,20,304.84,0.94,10.95
565760,2011-09-06,2011-09,12720,Germany,10,1,1,16.5,1.65,1.65
565763,2011-09-06,2011-09,14739,United Kingdom,1604,10,10,939.96,0.59,3.39
565765,2011-09-06,2011-09,12526,Germany,316,28,28,484.3,1.53,4.95
565766,2011-09-06,2011-09,17841,United Kingdom,367,130,138,591.86,1.61,9.95
565768,2011-09-06,2011-09,14040,United Kingdom,142,8,8,262.4,1.85,4.95
565769,2011-09-06,2011-09,16175,United Kingdom,164,16,16,300.7,1.83,9.95
565776,2011-09-06,2011-09,15311,United Kingdom,483,19,19,724.01,1.5,2.95
565777,2011-09-06,2011-09,12569,Germany,20,3,3,88.8,4.44,5.95
565778,2011-09-06,2011-09,17460,United Kingdom,59,7,7,159.85,2.71,12.75
565779,2011-09-06,2011-09,15804,United Kingdom,391,34,34,477.93,1.22,9.95
565780,2011-09-06,2011-09,13130,United Kingdom,32,2,2,64.0,2.0,3.25
565781,2011-09-06,2011-09,13098,United Kingdom,450,20,20,701.38,1.56,8.15
565782,2011-09-06,2011-09,12748,United Kingdom,176,15,15,303.92,1.73,8.95
565783,2011-09-06,2011-09,13122,United Kingdom,48,1,1,18.72,0.39,0.39
565784,2011-09-06,2011-09,15089,United Kingdom,104,19,19,359.05,3.45,16.95
565788,2011-09-07,2011-09,13210,United Kingdom,316,22,22,353.48,1.12,4.25
565790,2011-09-07,2011-09,16767,United Kingdom,480,16,16,591.14,1.23,4.15
565791,2011-09-07,2011-09,16029,United Kingdom,96,2,2,189.6,1.98,2.1
565792,2011-09-07,2011-09,14397,United Kingdom,112,7,7,180.12,1.61,7.95
565793,2011-09-07,2011-09,16029,United Kingdom,96,1,1,177.6,1.85,1.85
565794,2011-09-07,2011-09,16029,United Kingdom,312,4,4,567.6,1.82,2.55
565795,2011-09-07,2011-09,17481,United Kingdom,149,19,19,260.63,1.75,9.95
565796,2011-09-07,2011-09,14916,United Kingdom,226,16,16,266.48,1.18,2.08
565800,2011-09-07,2011-09,14911,EIRE,417,40,40,809.07,1.94,9.95
565801,2011-09-07,2011-09,12685,France,265,25,25,495.24,1.87,12.75
565802,2011-09-07,2011-09,17573,United Kingdom,177,11,11,174.71,0.99,4.95
565803,2011-09-07,2011-09,17735,United Kingdom,454,43,43,871.25,1.92,3.25
565805,2011-09-07,2011-09,18229,United Kingdom,186,10,10,348.0,1.87,8.5
565806,2011-09-07,2011-09,15594,United Kingdom,319,30,30,520.31,1.63,8.5
565807,2011-09-07,2011-09,14334,United Kingdom,170,20,20,315.2,1.85,8.5
565808,2011-09-07,2011-09,16843,United Kingdom,4,1,1,23.0,5.75,5.75
565835,2011-09-07,2011-09,14452,United Kingdom,46,29,30,127.37,2.77,16.95
565836,2011-09-07,2011-09,17511,United Kingdom,2186,38,38,3200.28,1.46,8.5
565838,2011-09-07,2011-09,15071,United Kingdom,104,14,14,393.4,3.78,9.95
565839,2011-09-07,2011-09,13186,United Kingdom,187,12,12,313.6,1.68,2.95
565842,2011-09-07,2011-09,13808,United Kingdom,108,8,8,149.64,1.39,4.95
565844,2011-09-07,2011-09,17442,United Kingdom,247,19,19,331.24,1.34,9.95
565845,2011-09-07,2011-09,14709,United Kingdom,342,17,17,588.3,1.72,2.08
565846,2011-09-07,2011-09,14606,United Kingdom,60,38,39,121.5,2.03,8.25
565849,2011-09-07,2011-09,14309,United Kingdom,236,15,15,323.68,1.37,3.45
565850,2011-09-07,2011-09,14530,United Kingdom,219,45,45,524.85,2.4,12.5
565851,2011-09-07,2011-09,14911,EIRE,331,31,31,587.29,1.77,12.75
565853,2011-09-07,2011-09,13756,United Kingdom,205,14,14,413.99,2.02,4.95
565854,2011-09-07,2011-09,12490,France,646,41,41,963.82,1.49,4.15
565855,2011-09-07,2011-09,15114,United Kingdom,308,24,24,324.96,1.06,5.95
565856,2011-09-07,2011-09,17345,United Kingdom,116,13,13,155.8,1.34,14.95
565857,2011-09-07,2011-09,14911,EIRE,942,85,85,1464.58,1.55,16.95
565858,2011-09-07,2011-09,17949,United Kingdom,504,1,1,534.24,1.06,1.06
565859,2011-09-07,2011-09,16818,United Kingdom,336,25,25,426.07,1.27,5.95
565860,2011-09-07,2011-09,12748,United Kingdom,24,2,2,9.36,0.39,0.39
565861,2011-09-07,2011-09,17368,United Kingdom,4,3,3,20.8,5.2,5.45
565862,2011-09-07,2011-09,15885,United Kingdom,109,16,16,349.35,3.21,12.75
565863,2011-09-07,2011-09,17422,United Kingdom,393,16,16,402.79,1.02,4.95
565865,2011-09-07,2011-09,12637,France,719,67,67,1304.7,1.81,9.95
565877,2011-09-07,2011-09,15189,United Kingdom,133,6,6,304.24,2.29,10.75
565901,2011-09-07,2011-09,13798,United Kingdom,666,9,9,1094.9,1.64,2.55
565914,2011-09-07,2011-09,18093,United Kingdom,180,2,2,89.64,0.5,0.55
565915,2011-09-07,2011-09,15752,United Kingdom,340,67,67,480.52,1.41,4.95
565916,2011-09-07,2011-09,14156,EIRE,185,30,30,454.35,2.46,9.95
565918,2011-09-07,2011-09,13249,United Kingdom,66,19,19,127.73,1.94,12.5
565920,2011-09-08,2011-09,15298,United Kingdom,435,33,33,591.02,1.36,8.5
565921,2011-09-08,2011-09,13889,United Kingdom,146,15,15,416.9,2.86,6.25
565922,2011-09-08,2011-09,14116,United Kingdom,218,16,16,308.9,1.42,6.35
565923,2011-09-08,2011-09,17567,United Kingdom,388,13,13,590.4,1.52,4.95
565924,2011-09-08,2011-09,13026,United Kingdom,552,11,11,360.48,0.65,1.65
565926,2011-09-08,2011-09,13305,United Kingdom,224,13,13,310.2,1.38,7.95
565929,2011-09-08,2011-09,15488,United Kingdom,73,2,2,91.32,1.25,15.0
565930,2011-09-08,2011-09,12685,France,644,63,63,967.18,1.5,4.95
565931,2011-09-08,2011-09,12683,France,209,22,22,368.31,1.76,8.25
565932,2011-09-08,2011-09,16418,United Kingdom,87,31,33,222.45,2.56,10.4
565934,2011-09-08,2011-09,18222,United Kingdom,335,19,19,443.0,1.32,14.95
565936,2011-09-08,2011-09,15653,United Kingdom,1152,2,2,829.44,0.72,0.72
565937,2011-09-08,2011-09,13468,United Kingdom,52,8,8,126.74,2.44,9.95
565967,2011-09-08,2011-09,14646,Netherlands,1012,51,51,1944.6,1.92,9.95
565971,2011-09-08,2011-09,13571,United Kingdom,179,45,46,282.68,1.58,5.95
565975,2011-09-08,2011-09,14646,Netherlands,1,1,1,2.08,2.08,2.08
565990,2011-09-08,2011-09,13577,United Kingdom,260,21,21,371.7,1.43,2.08
565993,2011-09-08,2011-09,13013,United Kingdom,86,12,12,303.3,3.53,9.95
565994,2011-09-08,2011-09,13244,United Kingdom,38,27,27,121.74,3.2,9.95
565995,2011-09-08,2011-09,16076,United Kingdom,230,34,35,418.34,1.82,7.95
566001,2011-09-08,2011-09,13700,United Kingdom,11,5,5,14.99,1.36,4.95
